"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C290_CapitalxPagar","C340_Reservas","C350_ResultadosAcum"
"COOPEMEDICOS",2024-09-01,2255420179.92,15658368768.62,42923976890.36,-1982166515.31,50712645.25,68750433.29,190543225.2,1478838890.08,279563300.57,35118101072.37,0,14132808781.79,768931562.35,0,10382443133.51,452675370.39,0,161601767.99,1602855480.5,0
"COOPEMEDICOS",2024-10-01,3891583382.29,14652284768.06,42812588409.36,-2025835959.78,53334705.48,68750433.29,190543225.2,1473996477.4,272813085.87,35152198673.94,0,14456368497.82,777798133.09,0,10477978595.5,463035820.74,0,159342646.71,1613105480.5,0
"COOPEMEDICOS",2024-11-01,3123918954.89,15184995297.57,43040980483.03,-1997278008.95,75537869.13,148565992.49,190543225.2,1466131605.22,270351574.17,35098550440.53,0,14340973124.61,893905250.27,337500,10561590773.74,466719660.69,0,168535998.16,1623355480.5,0
"COOPEMEDICOS",2024-12-01,4035872686.34,15491298274.31,43021518808.17,-2051202679.73,37625463.53,148257113.9,196794824.97,1458250460.56,270554995.72,34405356365.24,0,16224727922.55,705349277.58,7805670,10647800522.16,459420721.05,0,176032097.42,1623355480.5,0
"COOPEMEDICOS",2025-01-01,4725982484.73,14484309729.13,43080839635.88,-2113166154.05,36973000.08,140096856.03,198977022.92,1452878022.53,267055068.01,34120072791.5,0,16113612891.58,697382842.96,21901266.14,10607007404.26,448263191.2,0,308757067.44,1703065159.56,330614891.96
"COOPEMEDICOS",2025-02-01,3975981218.1,14808272791.08,43344336472.96,-2178864428.15,40910476.68,283840048.45,250495446.71,1449189401.29,262948474.83,33958483040.42,0,15995366119.84,826281209.3,37009804.57,10692639964.65,445916199.49,0,313495454.36,1707361756.93,330614891.96
"COOPEMEDICOS",2025-03-01,3818906327.63,14469900927.57,43434910765.09,-2231014724.55,36833682.03,283840048.45,250495446.71,1444959710.26,265385630.43,33654367964.59,0,15875605291.58,613013506.01,47586404.57,10767002477.16,447244041.94,0,323780508.87,1770248932.54,330614891.96
"COOPEMEDICOS",2025-04-01,3825866526.28,14240355502.15,43492512042.36,-2254110191.81,34924084.19,283840048.45,227015831.65,1437576878.39,258109443.79,33658292407.79,0,15755222425.36,885507034.52,55429704.57,10941891567.86,442052890.02,0,47650293.69,1794704959.29,0
"COOPEMEDICOS",2025-05-01,4213757883.28,13420405163.54,43823172218.86,-2299080952.3,31484053.54,283840048.45,227015831.65,1430242529.67,270775208.84,33748367374.82,0,15391438722,877006519.57,66926154.57,11036215642.82,446158995.28,0,56337266.75,1794704959.29,0
"COOPEMEDICOS",2025-06-01,3146979544.16,13724049209.4,44453346486.84,-2339080952.3,22269964.57,283840048.45,227015831.65,1424508054.7,270684120.32,33660362153.18,0,15304353680.3,755361501.57,74852136.39,11111667328.82,445631638.57,0,67649872.83,1794704959.29,0
"COOPEMEDICOS",2025-07-01,3784476404.1,12866796242.19,44758750727.21,-2338778151.37,6058086.2,332864655.98,227305372.85,1417616181.32,273130391.96,33707573381.75,0,15216417855.59,742847484.28,84528423.18,11196407736.2,449336657.24,0,67637596.6,1794704959.29,0
"COOPEMEDICOS",2025-08-01,3763730789.73,12888933681.13,45048426508.67,-2380334692.93,17653377.81,332864655.98,227612363.46,1412864280.52,266337764.65,33787589650.74,0,15128070172.95,878587196.84,98846698.18,11271111999.11,449208245.57,0,67641871.85,1794704959.29,0
"COOPEMEDICOS",2025-09-01,3675210178.44,13317452385.19,45346902407.75,-2383700572.12,17867555.26,189121463.56,227612363.46,1406624298.82,463230267.16,34207914583.15,0,15336214787.35,775520295.89,109303055.07,11367933282.85,450529720.79,0,67642238.6,1794704959.29,0
"COOPEMEDICOS",2025-10-01,5763439983.87,12994886780.8,45739153128.5,-2374497808.14,6584285.33,189121463.56,227931275.56,1400157485.09,469287689.62,34264139157.56,0,17221527370.23,825224037.42,119315236.61,11458565152.01,446382403.73,0,67643091.75,1794704959.29,0
"COOPEMEDICOS",2025-11-01,4143953456.53,14663783454.55,46162971758.68,-2357276001.07,21056214.17,189121463.56,227931275.56,1393384688.14,464265934.04,34644077442.39,0,17112063116.45,883622791.17,130623598.34,11549815300.02,451962370.8,0,66389658.5,1794704959.29,0
"COOPEMEDICOS",2025-12-01,3780365515.3,16094732121.24,46529830336.82,-2269645178.71,4150859.99,122337971.04,244806556.02,1388605253.62,529883761.68,33953272132.17,0,19106655812.47,793437567.35,139997824.16,11649637022.32,462865400.48,0,55557223.19,1794704959.29,0
"COOPEMEP",2015-01-01,590960068.88,7872884508.61,51091474505.92,-1823011768.17,12220503.13,22728150.41,22024107.82,2007658483.52,1028232530.04,23047226397.88,0,12746773683.02,3242242371.56,3062623902.31,15964797987.37,99829803.09,0,0,3118051237.76,1188215935.74
"COOPEMEP",2015-02-01,531321897.35,8241053592.03,51524118714.38,-1836265173.37,8366133.18,21591742.91,27745789.74,2000409180.77,1072388900.2,24004654852.49,0,12225658530.5,3320937286.28,3095923579.4,16008310067.85,105207626.97,0,0,3126692460.69,1188215935.74
"COOPEMEP",2015-03-01,467652088.92,8526406715.11,51880140424.6,-1829597250.89,5991279.79,20455335.41,27745789.74,1997155858.48,1073266824.99,24745674620.11,0,11730447716.5,3368998748.16,3131401193.21,16076438577.81,105680488,0,0,3111437580.14,1188215935.74
"COOPEMEP",2015-04-01,710989218.76,7821291989.31,52329220730.59,-1822178077.84,2991063.87,19318927.91,27765789.74,1990370325.15,1095021086.64,24682509168.46,0,11232002005.24,3629872014.99,3154617150.29,16169594561.65,110134849.33,0,0,3084730316.7,1188215935.74
"COOPEMEP",2015-05-01,596562120.67,7882539078.88,53072103092.01,-1881948721.97,3275769.99,18182520.41,27980093.9,1983402097.26,1124469862.83,25024172732.53,0,11252157587.53,3579795967.35,3291906921.8,16242209352.57,110414581.93,0,0,3072144458.79,1188215935.74
"COOPEMEP",2015-06-01,498182779.65,8716646680.93,54439661470.78,-1851298833.84,23346243.28,30768797.92,27980093.9,1978356699.03,1159033432.36,26280471615.06,0,11566067473.54,3848622518.46,3290375776.91,16364864597.62,110613938.27,0,0,3051725570.16,1188215935.74
"COOPEMEP",2015-07-01,744142664.41,7866765413.1,55401489673.76,-1838827106.93,26198896.74,29872750.42,28010093.9,1981143616.74,1181668430.28,27263121098.99,0,11055790647.93,4471612530.82,3338556649.14,16461452858.66,111536549.14,0,0,3158981930.03,0
"COOPEMEP",2015-08-01,708923589.93,8215414126.19,56672857444.1,-1796900271.16,9100738.52,28101659.05,28010093.9,1988146964.62,1215927058.12,28427224252.76,0,11319432195.45,4353183976.41,3342338673.1,16553479695.52,109995150.13,0,0,3140967804.12,0
"COOPEMEP",2015-09-01,478422427.74,8194787414.05,57472095432.66,-1750889456.38,27469356.08,26330567.68,29067693.9,1979777815.82,1265840087.38,29268872073.39,0,10844584556.8,4235493143.11,3380625798.9,16681453501.72,109046901.04,0,0,3114380953.68,0
"COOPEMEP",2015-10-01,552236296.96,9160250947.72,58214907320.68,-1802857861.38,23303217.66,25043636.21,29107693.9,1972297632.52,1325827848.04,30052439144.59,0,11580952631.59,4295000990.91,3425250303.89,16738607355.97,112502342.36,0,0,3093005937.41,0
"COOPEMEP",2015-11-01,480561762.43,9349118020.83,58499134832.18,-1830138204.34,41190409.23,23247062.74,29107693.9,1974199678.89,1363687829.34,29838227765.6,0,11893027110.77,4384501292.53,3439063495.47,16858151788.36,111146601.79,0,0,3074266745.13,0
"COOPEMEP",2015-12-01,483524670.01,10146190215.76,58017298066.88,-1967098336.38,48629283.54,21450489.27,29372753.9,1965331525.95,1367385421.08,29909156568.85,0,12384223846.19,3978606237.62,3410906723.83,16955155601.37,109694836.45,0,0,3046178192.79,0
"COOPEMEP",2016-01-01,570341953.49,10369785004.24,58114006280.21,-2011205536.83,22441362.36,19653915.8,29372753.9,1955967587.65,1459565863.98,30693685108.79,0,11866342213.99,4038458589.74,3393320775.87,17044223751.29,111960322.31,0,0,3883823868.33,1352610944.62
"COOPEMEP",2016-02-01,535922960.13,11332942193.89,58535582627.12,-2026014852.48,22697874.22,17857342.33,29372753.9,1952253423.78,1427730539.37,31874764464.43,0,12030941974.27,3867149559.22,3358977620.93,17022709345.33,111860986.43,0,0,3889676749.32,1352610944.62
"COOPEMEP",2016-03-01,436865019.94,11683243874.13,58863227485.44,-2026014852.48,16433412.35,16060768.86,29372753.9,1955694963.08,1443729071.83,33318574477.62,0,10931652738.38,3893577836.47,3357140545.05,17058059151.41,111463192.5,0,0,3868578456.49,1352610944.62
"COOPEMEP",2016-04-01,622909752.07,10776979553.98,59817046123.92,-2066733234.79,12208181.86,14264195.39,29868562.34,1947175750.64,1428474522.86,33911751104.77,0,10359659712.4,3920255449.28,3348692785.21,17083946410.47,111612668.76,0,0,3841489289.04,1352610944.62
"COOPEMEP",2016-05-01,505040479.99,9672715740.53,63383602688.17,-2132288856.15,19538280.17,12467621.92,29868562.34,1942185395.08,1456535366.53,34076644605.14,0,12266151394.19,3925995162.18,3468711968.77,17135073500.43,111075370.55,0,0,3824873026.03,1352610944.62
"COOPEMEP",2016-06-01,532729418.06,9027289106.69,66192831032.84,-2225147661.5,30966557.45,10671048.45,29868562.34,1947687602.52,1456784367.99,34525415140.99,0,13710532122.83,3931921085.12,3559780401.74,17208509219.44,109096078.48,0,0,3804843371.93,1352610944.62
"COOPEMEP",2016-07-01,731576225.42,10734302093.91,66542856100.15,-2311864969.52,29838319.01,8874474.98,29868562.34,1941207924.16,1474779086.63,35130183637.08,0,15257983444.3,5086782909.02,3551826336.28,17259743629.6,106549801.05,0,0,3882903873.48,0
"COOPEMEP",2016-08-01,653331658.39,9774480331.62,67602828892.02,-2331727979.42,25582491.11,7077901.51,29868562.34,1940536424.7,1499412420.26,35625164414.8,0,15072139150.8,4549772664.97,3586863778.26,17316866110.8,107255249.91,0,0,3870540009.48,0
"COOPEMEP",2016-09-01,1015869662.65,10201364886.35,68731811134.46,-2327325893.64,47310672.66,5281328.04,29868562.34,1930211810.88,1546024942.11,35363339218.25,0,16981726049.15,4525630658.51,3613926023.37,17412386430.6,107924892.85,0,0,3854700136.91,0
"COOPEMEP",2016-10-01,660273242.7,12086519412.2,69920677123.85,-2382652099.62,41404324.87,4621162.07,29968562.34,1929104717.29,1549541006.07,35836435499.42,0,19224006532.13,4250135455.23,3662603736.85,17467996463.77,108267229.46,0,0,3830356402.9,0
"COOPEMEP",2016-11-01,629600675.75,11491470176.35,71049588738.94,-2446468340.42,105296300.81,21925823.04,29968562.34,1927312137.29,1585825668.45,33565828729.79,0,21952062125.69,4110004808.26,3689610769.52,17556958513.87,107366383.05,0,0,3818670649.16,0
"COOPEMEP",2016-12-01,514719485.66,10336063062.98,71559394576.1,-2575882063.26,135576493.96,21675868.07,29968562.34,1941932181.14,1571603886.95,32211677592.66,0,22262526068.75,4180959204.73,3680444029.57,17700185743.02,107337842.13,0,0,3800779993.22,0
"COOPEMEP",2017-01-01,712449393.88,9820699157.96,71267642830.74,-2820297561.82,17627504.6,20180473.1,29968562.34,1934404876.74,1505848517.03,32474511340.42,0,21431672350.44,3866422790.41,3657313167.73,17722078021.57,107571816.18,0,0,4575328301.81,1282628391.46
"COOPEMEP",2017-02-01,704884188.16,9097506099.12,71793460806.34,-3081574025.07,9246107.06,18685078.13,29968562.34,1931331148.35,1522914654.56,33027330627.31,0,20579082852.21,3765615296.65,3674429657.12,17781223609.33,106489227.85,0,0,4562197480.61,1282628391.46
"COOPEMEP",2017-03-01,810425786.55,9373041646.65,72407993696.14,-3264762712.78,8104892.52,17189683.16,37736637.12,1922001614.71,1478055291.51,34342414208.94,0,19927808044.2,3809406856.4,3709098892.01,17832963112.23,115040748.39,0,0,4544484596.16,1282628391.46
"COOPEMEP",2017-04-01,913216846.12,9949531512.4,72545065480.55,-3438832765.58,11926541.51,15694288.19,37746637.12,1913052997.82,1564128713.27,34730513799.29,0,20282936386.11,3750621953.74,3704401747.62,17915389581.89,111650970.43,0,0,4504569765.02,1282628391.46
"COOPEMEP",2017-05-01,606775679.11,10566586199.53,73528183003.83,-3580701564.38,33516963.35,14198893.22,37746637.12,1909329670.37,1474214561.73,34800647626.32,0,21198802224.11,3660658442.37,3764599515.82,17989734547.63,109960459.93,0,0,4487938772.26,1282628391.46
"COOPEMEP",2017-06-01,1361356838.71,10158698459.94,74103459735.98,-3788159075.02,52569025.4,13363664.22,37766637.12,1907798338.16,1452607475.58,35196986375.62,0,21323716807.79,3758786258.25,3805868403.65,18067837455.51,111707491.83,0,0,4468953960.38,1282628391.46
"COOPEMEP",2017-07-01,1671919301.29,9863489309.97,74495533390.18,-3916483895.86,27906606.31,12528435.22,37766637.12,1900565587.85,1289851723.54,34720739257.19,0,22265697296.28,4376831386.18,3823042228.08,18128937542.74,114355440.16,0,0,4588109481.5,0
"COOPEMEP",2017-08-01,1694956803.89,10467059858.22,75862492536.67,-4056687181.55,13028895.54,11693206.22,37766637.12,1893376255.82,1284651604.16,35439358831.88,0,23675202592.47,5177506832.68,3871422759.14,17598883000.63,114339016.59,0,0,3925740100.71,0
"COOPEMEP",2017-09-01,1512353390.12,12534622311.45,76729836993.55,-4129674713.08,17047946.49,10857977.22,37766637.12,1885299467.46,1285322680.38,35883192783.57,0,25834543358.57,5034026500.92,3910383396.97,17639450388.72,104519525.03,0,0,3901632014.36,0
"COOPEMEP",2017-10-01,1745620490.85,11644228837.79,77377248312.57,-4247013966.12,26966131.37,10022748.22,37766637.12,1876152011.43,1264995799.15,36000458242.4,0,25564481837.47,4868044482.12,3944284446.49,17727880708.89,103751118.38,0,0,3874750381.95,0
"COOPEMEP",2017-11-01,1386342995.33,10282577158.71,78255143680.39,-4372621210.37,34364903.14,9187519.22,37766637.12,1867022869.02,1253084337.73,34930382451.1,0,25778289757.1,4674969961.7,3962595945.13,17806373315.37,93604865.25,0,0,3845067196.4,0
"COOPEMEP",2017-12-01,686079320.33,11290660032.48,78047396347.79,-4505729364.55,32116845.31,8352290.22,38048107.12,1860516001.75,1277485882.08,34597887751.14,0,26473529451.51,4109412743.99,3970273794.03,17918673448.5,85403292.87,0,0,3816270447.16,0
"COOPEMEP",2018-01-01,1427142153.33,10545727658.01,78239751807.71,-4438268990.79,81024121.47,7517061.22,38048107.12,1852600354.59,1239580283.76,35781356200.2,0,25643214747.99,3990701957.18,3941462187.7,17905005225.83,82792756.32,0,0,4600394123.64,1297960868.29
"COOPEMEP",2018-02-01,1546710392.39,10362973072.4,78858465330.7,-4417641021.56,12728436.24,6681832.22,38663768.22,1850630120.9,1217012218.59,36750499754.26,0,24811363566.59,4056895424.22,3969182374.2,17937489136.85,84818851.9,0,0,4579210883.57,1297960868.29
"COOPEMEP",2018-03-01,1355629479.92,10974774131.3,79406506670.99,-4317257629.04,8453683.14,5846603.22,41288438.22,1925156197.43,1178519302.46,38571005942.52,0,23994417347.55,3847960741.12,3983822687.43,17938149569.54,81775969.16,0,0,4549500751.61,1297960868.29
"COOPEMEP",2018-04-01,1396931986.87,11004071463.61,80353377176.83,-4345085713.62,14815263.14,5011374.22,42688438.22,1916867913.57,1147803036.15,40222467745.32,0,23160392383.35,3688351449.66,4027181513.86,17957413231.56,94416313.1,0,0,4643353606.63,1297960868.29
"COOPEMEP",2018-05-01,679656875.94,11745015678.79,81951454918.77,-4238712754.49,19839601.61,4176145.22,42688438.22,1912505566.52,1125004248.3,40393545539.78,0,24329211360.57,3630242649.37,4086426957.98,18003756733.59,91101177.25,0,0,4620010923.18,1297960868.29
"COOPEMEP",2018-06-01,1111159888.33,11025929567.92,83174980179.18,-4170185159.41,31932929.25,3340916.22,43191564.83,1904708873.79,1092023074.9,40667485215.14,0,24789974684.98,3489115517.66,4150166375.09,18033980949.75,102837603.92,0,0,4598493568.94,1297960868.29
"COOPEMEP",2018-07-01,809679429.44,11282669136.19,84262301508.96,-4156288152.9,25227924.04,2505687.22,63191564.83,1898583108.66,1076477419.46,40801091588.38,0,25900553285.26,4360186761.24,4179905632.21,18063549237.55,112476877.26,0,0,4638237823.18,0
"COOPEMEP",2018-08-01,1295277137.75,10412812104.96,85124740170.69,-4093853288,36231164.24,1670458.22,83191564.83,1894667966.7,1093791203.05,41423727291.52,0,25880911902.68,4002956661.14,4226176185.73,18110000193.38,122571226.4,0,0,4611413378.05,0
"COOPEMEP",2018-09-01,1099070528.56,13752604735.8,86385445890.17,-4036085153.47,18682885.11,835229.22,103191564.83,1897147294.29,1132171238.95,42115277283.77,0,29357296201.19,4005752249.23,4273380904.3,18179426252.64,136668125.86,0,0,4577833732.14,0
"COOPEMEP",2018-10-01,965490305.1,17125094258.97,86956732222.24,-4067654335.25,29341113.47,0,123191564.83,1891358619.66,1165342459.77,41813969518.42,0,33427786159.05,3851869297.16,4287167237.76,18276362856.71,131474554.46,0,0,4540507620.11,0
"COOPEMEP",2018-11-01,4763441483.08,16138913550.16,87795690510.41,-4146946369.27,33863567.39,0,143191564.83,1884808892.3,1217357036.77,40331567935.97,0,38476293700.58,3809325439.13,4323957121.76,18357342468.24,101945637.03,0,0,4460660498.01,49518356.42
"COOPEMEP",2018-12-01,845046915.79,16635859451.7,87670326635.28,-4031923809.43,9079287.87,0,143191564.83,1882396053.33,1199957305.99,37873147302.01,0,37463611449.89,3457829401,4310300841.7,18451263446.54,115424083.93,0,0,4413453147.27,49518356.42
"COOPEMEP",2019-01-01,1063390462.02,15597149446,87596582600.39,-4064767293.85,4340203.9,0,143191564.83,1877725787.02,1170595657.2,37907358137.43,0,36452293826.51,3388891199.7,4297759702.91,18492702366.84,110419762.25,0,0,5312836235.34,1337243636.88
"COOPEMEP",2019-02-01,1163557362.35,15565638049.64,87496073442.21,-4106778995.92,17876289.14,0,143191564.83,1871031270,1134411547.37,38830113021.77,0,35356138645.55,3431578409.04,4243528619.09,18484599336.25,102673592.3,0,0,5281333294.73,1337243636.88
"COOPEMEP",2019-03-01,1095550874.81,14187260412.39,87180108691.43,-4377747044.66,14632916.28,0,144621317.67,1865503565.29,1039563019.49,38248629724.43,0,34340538073.53,3474424009.03,4228304109.71,17945120791.7,112059469.85,0,0,5256360312.06,1337243636.88
"COOPEMEP",2019-04-01,978710132.35,14711770077.28,86680657224.76,-4509244270.96,14392153.63,0,144621317.67,1864351215.95,1094009510.57,39058174847.54,0,33304776822.47,3440895700.17,4202169592.43,18019150300.47,120975278.2,0,0,5217650888.79,1337243636.88
"COOPEMEP",2019-05-01,1854328859.79,13963867127.87,86249652570.11,-4529633067.62,23089020.69,0,144621317.67,1858419656.78,1045416253.31,39865439427.83,0,32154695540.78,3327615425.71,4171104242.6,18072827242.73,135869099.19,0,0,5196721493.11,1337243636.88
"COOPEMEP",2019-06-01,1851215713.46,14430602752.07,85773909928.44,-4531576850.13,37814228.54,0,144621317.67,1851987785.39,1010037163.74,40764249833.87,0,31080453487.29,3359888938.88,4132343709.83,18121288503.78,136154836.46,0,0,5164777121.76,1337243636.88
"COOPEMEP",2019-07-01,1537423235.85,14484007394.63,86332035861.9,-4528853692.67,41762367.99,0,144371317.67,1847260704.23,1006423380.95,41176001125.11,0,31155556455.17,4197780692.4,4134155565.59,18177145104.71,194214544.15,0,0,5226950684.06,0
"COOPEMEP",2019-08-01,1936126137.69,13544393330.38,86125196498.24,-4429526283.1,57455123.83,0,144371317.67,1841215420.95,946137046.54,41568914761.5,0,30236030950.31,3697242422.04,4101087709.52,18236494230.39,202244361.28,0,0,5204159599.57,0
"COOPEMEP",2019-09-01,1031488068.11,15811820858.52,85643020276.23,-4394592720.17,22545573.76,0,144371317.67,1839595852.96,965082855.75,42983145162.32,0,29254034480.98,3835946893.4,4061823323.77,18303841581.37,262909887.65,0,0,5181835952.51,0
"COOPEMEP",2019-10-01,1857387842.54,18447148851.4,85267618912.6,-4469173897.9,16824676.78,0,144371317.67,1834447458.2,951854721.44,43391152503.81,0,31871887180.85,3636354941.62,4027210747.2,18383508499.03,331829924.51,0,0,5154086795.19,0
