"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"PROMERICA",2017-05-01,148333033024.69,57076220841.46,591085052070.72,-15964534389.11,827343026.26,1285707686.25,0,5021524621.49,9118321071.04,568478845188.09,0,137996682884.86,7318624249.08,7874983230.71,28238695281.49,46191501750,-26388680,2028115500,4854162474.24,6229956582.83
"PROMERICA",2017-06-01,140461244876.92,66814695402.38,594990270199.55,-16143718703.15,853930879.87,2301867293.66,0,5014563261.84,11070086920.45,578861511721.05,0,133069695263.36,7024550352.68,11885666425.16,27281421492,46191501750,-160143392.32,2028115500,4854162474.24,6229956582.83
"PROMERICA",2017-07-01,144591923728.58,61720795074.56,601807729204.9,-16417646223.09,830173209.16,2015367809.19,0,5143729853.2,10299662281.08,581818960643.33,0,133953984926.5,7497852195.07,11665154653.21,27558071991.96,48219617250,-173584494.88,0,5278184540.81,6138681393.78
"PROMERICA",2017-08-01,142883014684.12,68863506155.34,617497239920.5,-16700744884.36,862286844.4,1900786507.85,0,5167210270.48,9480996242.02,605100741378.76,0,133796481329.49,7984291361.44,7312867585.98,27832157716.93,48219617250,-186923191.96,0,5278184540.81,6138681393.78
"PROMERICA",2017-09-01,158234993329.42,59217928729.52,630177904099.44,-16874588853.23,758080830.29,1841444883.4,0,5218227274.5,11647453301.33,620010950367.22,0,137028929927.82,8609179989.92,9116739305.62,27674828690.74,52580587250,-342863949.06,0,5278184540.81,1684717602.76
"PROMERICA",2017-10-01,144365781707.58,59287122168.34,643390734157.53,-17690778107.46,805776719.23,2145869261.87,0,5471657708.52,10283167216.52,613582095122.26,0,142518211873.88,9323414224.15,7760739297.77,27787668960.25,52580587250,-385910456.45,0,5278184540.81,1684717602.76
"PROMERICA",2017-11-01,155183264298.76,53287892673.87,654348645854.96,-17523982265.08,896654813.75,2180445685.48,0,5870084549.55,10496204811.67,626589430555.66,0,144305294068.43,9340064230.16,9080175769.76,27753138011.95,52580587250,-458280352.24,0,5278184540.81,1684717602.76
"PROMERICA",2017-12-01,157486936439.95,54705077674.22,663660934428.24,-17994284168.69,1167647268.66,2105253637.26,0,5846572233.69,9516103454.2,629529432437.7,0,150774417767.16,7723313601.54,11412041294.63,29809437241.2,52580587250,-476873745.09,0,5278184540.81,1684717602.76
"PROMERICA",2018-01-01,157742111463.28,61789672271.23,655846563626.42,-18296927015.15,1265468163.23,1923348889.75,0,5815912744.35,9406454754.34,630248098399.81,0,152361699675.47,8124173757.81,7271984161.26,30022462599.94,52580587250,-587244146.02,0,5513891395.41,7532643978.67
"PROMERICA",2018-02-01,152615235014.12,61833661849.75,657982248220.49,-17971280465.05,1466145779.12,1822380036.23,0,5976377087.49,9060826936.03,629107632967.31,1300213698.63,148537919718.33,8805702334.01,7003225558.1,30203850056.37,52580587250,-780148554.11,0,5513891395.41,7532643978.67
"PROMERICA",2018-03-01,149468232715.04,64877229333.94,667480401800.67,-18156462295.98,1532883145.23,1576226996.34,0,5887400724.45,13929436492.19,630137127177.13,0,161262528975.13,7963107006.85,9426867836.55,29951214808.44,52580587250,-861190512.51,0,5513891395.41,7532643978.67
"PROMERICA",2018-04-01,145391608084.52,67283256651.29,671965832920.49,-18504718622.03,1335715774.22,4200331176.2,0,5811716530.93,13915716335.11,639395580892.63,1000166666.67,157501596977.62,7349516880.44,8324289394.65,30150183369.04,52580587250,-888949956.58,0,5513891395.41,7442537773.08
"PROMERICA",2018-05-01,155807208251.09,64966811174.53,682538888504.56,-19182044738.21,1325360949.18,3892124375.26,0,5848200439.58,9675405220.46,655960651590.1,0,155009458450.75,6762146094.55,8040506510.18,31567381094.02,52580587250,-908565457.27,0,5513891395.41,7442537773.08
"PROMERICA",2018-06-01,164034020965.7,55007107787.51,685525772712.66,-19537130722.14,1459946291.64,4801743685.52,0,5781502648.15,10868949244.62,655483663633.23,0,157389099311.12,7081264584.68,9277298090.13,31407354595.74,52580587250,-947383715.07,5616500000,5513891395.41,1735556857.89
"PROMERICA",2018-07-01,160531634039.02,52099799856.38,699476263363.07,-19565722202.63,1400932072.11,4833921692.51,0,5721843451.55,16405662107.24,660007078195.04,0,165175565681.2,7730886634.75,8448788768.31,31638142439.41,58197087250,-851638400.35,0,5748012528.68,1735556857.89
"PROMERICA",2018-08-01,167693091390.41,52473284386.93,720233845978.01,-20166774312.99,1205258436.33,4547097014.51,0,5640636191.45,13724172097.73,677537383037.64,0,168782472694.45,8699054808.77,9871341488.62,32125672915.02,58197087250,-833051450.89,0,5748012528.68,1735556857.89
"PROMERICA",2018-09-01,186979133527.9,52784328947.27,744889286569,-21560482255.23,1499903359.11,4418226061.54,0,5697268036.94,11887229929.87,722389710865.58,0,163424878186.09,8247359972.81,12668801719.99,32670211149.56,58197087250,-880630194.15,0,5748012528.68,1642566304.76
"PROMERICA",2018-10-01,200329619890.3,54307445186.49,778715940928.95,-22569450614.9,1725186612.79,5060868696.96,0,5701020687.93,11520882379.43,761355009713.79,0,173688296032.18,9245353155.15,8396891499.66,34268669016.6,58197087250,-1040802536.01,0,5748012528.68,1642566304.76
"PROMERICA",2018-11-01,196655928335.74,74142021824.84,781175345367.2,-21985255062.94,1285990263.76,4776113688.15,0,4906958647.32,14213460534.84,769122827277.72,0,179884552370.67,9104600513.25,11525081765.04,37009939967.92,58197087250,-1175811514.14,0,5748012528.68,1642566304.76
"PROMERICA",2018-12-01,218034898395.06,66515978005.24,780679302960.74,-22387025352.73,1447948902.06,4351929383.95,0,4995765487.44,12191577332.67,774437979717.37,0,178599010844.63,10320272903.7,13273982405.19,36763720696.33,58197087250,-1131478409.2,3042366000,5748012528.68,1546331743.43
"PROMERICA",2019-01-01,203618818640.19,76562624015.05,793148867425.36,-22882571098.53,1065087552.93,4070159706.31,0,4899857964.84,11817181733.47,789461083455.86,0,175864890880.05,7450647674.62,9348638470.82,37232967212.75,58197087250,-856609632.54,3042366000,6279314987.44,8435144071.7
"PROMERICA",2019-02-01,218874923941.95,66486943744.41,797728791166.49,-21566553878.55,1063296533.9,3688855799.48,0,4998619661.83,13297001026.32,795664180591.64,0,178304416994.74,8017910884.79,10672615488.13,37154179759.76,58197087250,-766153828.61,3042366000,6257559169.24,8239341707.9
"PROMERICA",2019-03-01,178231005089.59,70634625112.07,798753587153.11,-22190121368.12,989538180.87,4031419492.12,0,5036388080.91,19607716995.51,769874950440.62,0,172559141112.76,8397745361.46,13455706416.21,36614712029.24,58197087250,-580341269.17,8969066000,6257559169.24,2123675445.18
"PROMERICA",2019-04-01,187755821961.38,63536196155.62,793545108805.79,-22740521065.82,901094324.73,7947895619.65,0,5057278274.64,15206840883.7,769367147747.52,0,169147159280.2,6850930329.29,15291454135.84,36691584927.87,58197087250,-450227383.65,8969066000,6257559169.24,2123675445.18
"PROMERICA",2019-05-01,188846060292.01,66488983561.58,785987662041.72,-23051709666.13,1169363583.38,9156220859.46,0,4989687855.45,14676724923.17,776987598212.67,0,165470343089.17,7001892934.09,9218707875.52,36246692972.66,67166153250,-335355172.44,0,6257559169.24,2123675445.18
"PROMERICA",2019-06-01,179492062256.83,58554973599.62,795880236607.76,-23292577740.87,1925189362.28,8602030413.87,0,4985489292.63,15914912997.59,767515106798.98,0,163893455329.7,6561154979.52,12405040203.88,38547384256.35,67166153250,-191950667.31,0,6257559169.24,1956325338.72
"PROMERICA",2019-07-01,182676254966.04,52784340420.42,786366532502.45,-23062217421.82,2058535118.82,8087927816.08,0,5043327919.42,16520769163.17,759349051829.05,0,164758432454.86,6133365012.77,8874576982.16,38166332362.27,67166153250,-114402526.36,0,6382025756.39,1956325338.72
"PROMERICA",2019-08-01,191524822768.66,49046945627.69,794178077667.62,-23978656542.24,1767205611.58,7669994370.83,0,5218154013.26,16351598161.22,751730519279.5,0,181813243856.52,7359173493.37,10194788002.04,38348493782.98,67166153250,-54651373.95,0,6382025756.39,1956325338.72
"PROMERICA",2019-09-01,199653744103.39,54036583303.76,813228141704.7,-22899857531.27,1517312525.82,5443850312.72,0,5215754143.74,17009739660.09,769333386275.81,0,189907303510.64,7509421449.05,13244138255.17,38963555716.72,67166153250,-8038725.6,0,6382025756.39,1790900981.96
"PROMERICA",2019-10-01,193265823789.55,52009083530.9,821037094489.06,-22755769800.68,1334570934.29,5291234940.85,0,5129640247.32,15689309685.5,777261626646.68,0,180402342571.44,6529206898.56,10412694383.36,41710120369.53,67166153250,-3846992.93,0,6382025756.39,1790900981.96
"PROMERICA",2019-11-01,221380860619.52,51290524266.62,791960186827.68,-22018999518.68,1091849630.23,4951825512.17,0,5025504183.68,17201915329.1,762390377596.81,0,195600617542.37,6563727709.96,11340541041.25,40364555483.23,67166153250,51872262.72,0,6382025756.39,1790900981.96
"PROMERICA",2019-12-01,226740577246.75,45307918352.78,814500206152.72,-22620939378.58,1198012153.49,4260448598.28,0,5021155051.88,15858390953.73,776714335374.22,0,199287510990.7,8083382723.44,10649477597.03,41158933028.84,67166153250,39703605.97,0,6382025756.39,1628551368.7
"PROMERICA",2020-01-01,248878223664.22,55625036946.09,800145818553.39,-22044055104.57,1477983855.26,4541067297.41,0,17019801395.32,17121616615.43,795467622754.53,0,220764117581.64,6786648391.15,2780933450.36,41619080116.6,67166153250,431970866.97,0,6447669309.39,2618406076.62
"PROMERICA",2020-02-01,245702936934.13,61722544289.7,803602819668.58,-21173451372.38,1509273954.41,4138503396.14,0,16713026187.92,15699470529.78,801573695965.67,0,216939686923.98,7157328617.22,4013567092.82,41705232847.41,67166153250,507284422.16,0,6447669309.39,2618406286.73
"PROMERICA",2020-03-01,277145658191.45,39238808504.68,809941966311.37,-22034890264.86,1523567106.98,4054142968.17,0,16879564087.86,16625655177.18,821896943733.62,0,212379968633.17,7547882281.94,3260115698.81,42719286079.78,67166153250,-35274312.68,0,6447669309.39,2461249440.31
"PROMERICA",2020-04-01,255871171386,37303964119.79,793041035804.06,-20281545247.35,1423176914.4,2950164687.85,0,16619436949.71,18478267745.98,794318295444.57,0,204004171645.74,5408480143.66,2582733400.14,41792103810.72,67166153250,-83477734.72,0,6447669309.39,2461249440.31
"PROMERICA",2020-05-01,204739565673.92,75256476235.1,806875041337.43,-21502084667.74,1437837218.02,3614798188.15,0,16401507407.03,20494759124.53,795575047762.83,0,201770850510.4,6941891827.06,3074144666.88,42675357661.6,67166153250,212297560.37,0,6447669309.39,2461249440.31
"PROMERICA",2020-06-01,216736668922.21,72487685779.07,832732729497.58,-23678270727.74,1642655574.99,3808294975.36,0,16103075953.35,21153245153.39,821140775705.4,0,212375899581.58,7281163405.17,1927846903.14,42432005149.42,67166153250,590656147.79,0,6447669309.39,2306631740.37
"PROMERICA",2020-07-01,243069485173.05,76736451289.04,833362099698.57,-23593286083.95,1755965323.73,3952291972.14,0,16180505789.72,17968955999.04,845484536565.11,0,213361844844.74,7774068055.09,1453297490.23,44800295821.83,67166153250,913327049.08,1753650000,6747224775.76,552981740.37
"PROMERICA",2020-08-01,264740060781.34,76224111271.24,843789250519.41,-23937700967.15,1885490139.64,3757041063.15,0,16083502864.65,18054291544.78,875011807906.97,0,213718466139.1,8166215006.13,1333202121.46,45704224049.38,67166153250,1046430638.06,1753650000,6747224775.76,552981740.37
"PROMERICA",2020-09-01,267569600239.86,78525023295.88,848138028151.82,-25167449223.33,2221704635.46,3966933747.08,0,16410190418.51,16555603835.78,882861425762.96,0,212491970293.39,8445932799.82,2522986399.04,46323029905.32,67166153250,1132956992.01,1753650000,6747224775.76,391135911.13
"PROMERICA",2020-10-01,238379189659.18,80699890634.16,855804346813.67,-27462036453.14,2170030338.58,3746370166.16,0,16361293173.69,23623465451.3,874959669003.75,0,206275030174.52,7896445016.67,3839113179.95,47072126759.68,68919803250,896039790.68,0,6747224775.76,391135911.13
"PROMERICA",2020-11-01,288494658018.89,54165710064.7,842160318078.62,-27911330662.98,2365535797.71,3540198141.38,0,16067818049.55,25182283718.39,861773987078.72,0,221791479174.98,8877273275.83,9627085953.4,46942496688.93,68919803250,591438835.54,2423960000,6747224775.76,391135911.13
"PROMERICA",2020-12-01,291347961272.86,66298681921.85,853652476283.6,-29474894636.29,2257180588.72,3407275049.61,0,15753556295.2,17353156116.01,882449013116.78,0,224863377790.31,8137791237.21,4682379023.56,46818487094.7,71343763250,805404505.77,0,6747224775.76,227180178.37
"PROMERICA",2021-01-01,272790301019.1,104055304151.35,851798095938.51,-29144588756.81,2365613084.58,3421517836.1,0,15535575702.35,17162143938.81,891005805219.89,0,234117149273.67,7731184365.61,4093467856.3,46888214934,71343763250,869298890.49,0,6877191511.57,4092879997.95
"PROMERICA",2021-02-01,272525112132.94,106315975923.49,845726948965.65,-29785339699.1,2282360552.25,3560897130.12,0,15566950464.87,17214255012.21,892332123858.23,0,229641337840.19,7450657385.38,3751766761.99,47110908884.49,71343763250,657794126.84,0,6877191511.57,4092879997.95
"PROMERICA",2021-03-01,256290748868.73,108940897636.52,851482286792.61,-29292145705.3,2860391241.15,6207110255.66,0,15313424799.05,15377004563.96,887448034587.81,14172886828.62,215711881719.69,6703214666.75,1984493052.46,46955762826.77,71343763250,814165046.98,1846290000,6877191511.57,2321331983.57
"PROMERICA",2021-04-01,269525243833.27,119318306829.14,853843475493.81,-28801244402.78,2743418343.87,6288202897.7,0,15206448568.98,15476617538.96,913393118668.07,14182294189.34,214537779695.92,6277499320.83,2709111976.04,47487109146.54,71343763250,526233061.2,1846290000,6877191511.57,2321331983.57
"PROMERICA",2021-05-01,278685285679.82,104037443419.56,854606767977.44,-27963917735.64,3183874885.6,6266978780.69,0,15135717188.96,15726228602.54,913756295663.48,14191813128.77,206746957920.93,8436079127.48,2697327755.68,47699254857.81,71343763250,460739060.05,1846290000,6877191511.57,2321331983.57
"PROMERICA",2021-06-01,280466159123.55,102900533760.5,857603084171.76,-26834926975.35,3096641252.81,6677664371.29,0,15374816755.07,15600909430.33,903816961485.6,17415648489.49,215917542395.57,7958883883.2,5145268320.88,47164085127.59,73190053250,431505421.9,0,6877191511.57,2092339160.37
"PROMERICA",2021-07-01,275284120065.3,82386943217.5,853324816482.51,-24916185342.89,3186150920.71,7875394314.66,0,15201400279.42,16200101078.29,875938807211.09,17427380828.92,212841351596.05,9465811679.57,4495446134.6,48648628167.26,73190053250,366000183.28,0,7048224493.48,2092339160.37
"PROMERICA",2021-08-01,281590411081.14,96293836599.82,851785834965.69,-26006919430.87,3404202898.67,7872390478.56,0,14968342558.83,15647511530.4,887908224577.33,17439113168.34,220493285348.19,9578675761.44,2331116666.43,49079132201.02,73190053250,432168467.76,0,7048224493.48,2092339160.37
"PROMERICA",2021-09-01,318867655099.73,109516614071.03,858632755272.76,-25982464976.2,3917969802.95,10206488370.6,0,14694002267.16,15823309805.98,934644148561.74,17451470529.07,230634817966.95,10843100063.18,3902259821.57,49290309360.74,73190053250,204012705.49,0,7048224493.48,1858608501.24
"PROMERICA",2021-10-01,319617076707.7,114140349353.43,865373310353.09,-25130478211.53,3969785309.4,11693134774.05,0,15104461249.21,17204972272.66,926145615770.53,17463404868.49,244783032770.72,9229355232.16,12421023705.33,50485284655.62,73190053250,222440884.26,0,7048224493.48,1858608501.24
"PROMERICA",2021-11-01,275258849897.77,123309640251.3,856951112443.01,-24706071700.73,3690647997.07,11072310916.03,0,14859631813.46,16328143973.32,907310739547.3,17474954229.22,227328426677.97,9201303690.33,3782270595.84,49883898632.75,73190053250,145809044.91,0,7048224493.48,1858608501.24
"PROMERICA",2021-12-01,293538368875.77,119620144680.99,876064062414.25,-24173048901.26,4090973566.29,11436337764.06,0,14779931834.14,17643604517.08,934004213316.06,17486888568.64,240308039978.3,7263509633.17,6003478771.24,46363830937.4,73190053250,22747074.75,0,7048224493.48,1276437609.84
"PROMERICA",2022-01-01,299320788563.57,144956132443.47,870478746015.84,-24530804199.79,3846819582.44,11536013559.9,0,14514149544.69,19008529440.43,954718356540.64,17498822908.07,249782541494.58,6279894519.32,5594970834.86,43935823450.18,73190053250,-277434824.63,0,10493244811.73,2037417311.29
"PROMERICA",2022-02-01,322329275607.69,135696244983.64,868372222344.2,-25235801396.55,3954785136.24,14698563349.37,0,14783366878.64,15363583467.29,973574011331.03,17474123933.62,242626587080.98,7256241198.17,4461689783.4,44127700209.02,73190053250,-594257590.82,0,10493244811.73,2037417311.29
"PROMERICA",2022-03-01,325597021747.76,139393800964.86,891797407233.52,-28256470585.91,4970840837.15,13195995377.26,0,14237318748.18,15428998533.23,1002008029521.87,17455589511.8,240734909628.33,8153486261.54,4615640807.08,45387213098.21,73190053250,-1310070127.69,0,10493244811.73,2037417311.29
"PROMERICA",2022-04-01,320041480285.71,157499706176.18,884224154449.82,-28910491807.58,5198599135.26,12425130441.95,0,14014666579.07,16905881556.25,1010065768443.94,17467105917.93,234860047234.03,7935702053.77,7972459308.05,45818143336.23,73190053250,-1876099387.94,0,10493244811.73,2037417311.29
"PROMERICA",2022-05-01,321119245211.16,176900924057.75,908557694423.66,-31222522851.86,5432174659.94,14004833259.41,0,14016423922.19,23710376863.03,1045556092089.88,17479006204.27,247861777805.74,11604718186.31,6823444973.36,47271014736.98,73190053250,-2058237914.67,0,10493244811.73,2037417311.29
"PROMERICA",2022-06-01,333119600079.84,178490612060.65,908898557796.64,-32612783504.09,5882842417.65,12979402984.34,0,16110217115.12,16923711137.99,1059393496765.97,17490522610.4,247434480801.63,9005096918.61,5029568089.42,46969479834.32,73190053250,-2830696385.68,0,10493244811.73,2037417311.29
"PROMERICA",2022-07-01,307335702982.95,174689626040.4,898073821492.47,-32445352775.51,5858510392.31,12580201384.33,0,17038248397.17,18757610349.08,1029122311337.67,22505813307.71,234081026825.04,9124624204.23,7041621962.62,45922361404.5,73190053250,-2477792337.11,0,10912472770.18,947854206.72
